Entity,Year,Cost of a healthy diet,gdp,population,Region,bmi,row_added,imputed_from,values_imputed
India,2017,2.77,7326.607,1359657398,Asia,5.40474,False,,False
India,2018,2.86,7714.34,1374659067,Asia,5.738,False,,False
India,2019,3.01,7930.0913,1389030307,Asia,6.08334,False,,False
India,2020,3.23,7399.531,1402617694,Asia,6.44182,False,,False
India,2021,3.4,8050.0186,1414203896,Asia,6.81628,False,,False
India,2022,3.67,8594.392,1425423209,Asia,7.20651,False,,False
India,2023,3.86,9301.756,1438069597,Asia,7.20651,False,bmi:GLB,True
Indonesia,2017,3.61,11772.574,267346654,Asia,8.5134,False,,False
Indonesia,2018,3.68,12262.231,269951847,Asia,9.06837,False,,False
Indonesia,2019,3.68,12757.785,272489381,Asia,9.64154,False,,False
Indonesia,2020,3.86,12388.545,274814861,Asia,10.23832,False,,False
Indonesia,2021,4.0,12757.074,276758056,Asia,10.86129,False,,False
Indonesia,2022,4.39,13334.266,278830527,Asia,11.50446,False,,False
Indonesia,2023,4.63,13889.975,281190068,Asia,11.50446,False,bmi:GLB,True
Iran,2017,3.01,15108.109,85026761,Asia,22.21595,False,,False
Iran,2018,3.11,14642.498,86117999,Asia,22.85419,False,,False
Iran,2019,3.35,14040.665,87051649,Asia,23.47068,False,,False
Iran,2020,3.15,14397.153,87723448,Asia,24.08115,False,,False
Iran,2021,3.37,14951.895,88455490,Asia,24.681,False,,False
Iran,2022,4.09,15331.333,89524247,Asia,25.26413,False,,False
Iran,2023,4.46,15912.03,90608708,Asia,25.26413,False,bmi:GLB,True
Iraq,2017,3.32,14417.631,39337358,Asia,34.35332,False,,False
Iraq,2018,3.48,14456.235,40265629,Asia,34.96126,False,,False
Iraq,2019,3.5,14910.225,41192172,Asia,35.55709,False,,False
Iraq,2020,3.5,12827.635,42116602,Asia,36.15319,False,,False
Iraq,2021,3.42,12731.754,43071208,Asia,36.75181,False,,False
Iraq,2022,3.76,13433.397,44070556,Asia,37.36464,False,,False
Iraq,2023,3.97,13202.323,45074055,Asia,37.36464,False,bmi:GLB,True
Ireland,2017,2.33,87942.445,4810258,Europe,28.65383,False,,False
Ireland,2018,2.27,93214.336,4872559,Europe,29.07512,False,,False
Ireland,2019,2.3,96369.65,4933493,Europe,29.50083,False,,False
Ireland,2020,2.22,101970.81,4982602,Europe,29.94154,False,,False
Ireland,2021,2.29,116903.61,5028428,Europe,30.39106,False,,False
Ireland,2022,2.52,124489.375,5110015,Europe,30.84253,False,,False
Ireland,2023,2.74,115505.336,5196629,Europe,30.84253,False,bmi:GLB,True
Israel,2017,2.51,42947.06,8361796,Asia,22.8913,False,,False
Israel,2018,2.58,43814.297,8510067,Asia,22.97598,False,,False
Israel,2019,2.6,44580.81,8657466,Asia,23.0645,False,,False
Israel,2020,2.61,42915.94,8800380,Asia,23.16605,False,,False
Israel,2021,2.75,46162.082,8942925,Asia,23.2763,False,,False
Israel,2022,3.13,48098.188,9103143,Asia,23.39079,False,,False
Israel,2023,3.24,47527.152,9256311,Asia,23.39079,False,bmi:GLB,True
Italy,2017,2.74,48849.22,60390317,Europe,20.35389,False,,False
Italy,2018,2.83,49133.145,60277496,Europe,20.57582,False,,False
Italy,2019,3.01,49690.63,60130136,Europe,20.80848,False,,False
Italy,2020,3.09,45505.07,59912763,Europe,21.04995,False,,False
Italy,2021,3.17,49825.395,59729353,Europe,21.29551,False,,False
Italy,2022,3.6,52333.33,59619106,Europe,21.55315,False,,False
Italy,2023,3.96,52725.746,59499452,Europe,21.55315,False,bmi:GLB,True
Jamaica,2017,4.88,9964.391,2815765,America,29.84011,False,,False
Jamaica,2018,4.79,10137.111,2820103,America,30.68515,False,,False
Jamaica,2019,4.83,10216.065,2823275,America,31.543,False,,False
Jamaica,2020,4.9,9178.32,2830745,America,32.40809,False,,False
Jamaica,2021,4.9,9577.164,2837680,America,33.27912,False,,False
Jamaica,2022,5.41,10072.049,2839150,America,34.1783,False,,False
Jamaica,2023,5.83,10332.055,2839785,America,34.1783,False,bmi:GLB,True
Japan,2017,5.48,44505.277,127064686,Asia,4.24275,False,,False
Japan,2018,5.65,44848.49,126913432,Asia,4.36315,False,,False
Japan,2019,5.57,44730.91,126699421,Asia,4.48997,False,,False
Japan,2020,5.8,42992.48,126304533,Asia,4.62817,False,,False
Japan,2021,5.98,44355.348,125679342,Asia,4.778,False,,False
Japan,2022,6.66,44972.344,124997585,Asia,4.93537,False,,False
Japan,2023,7.29,45858.66,124370947,Asia,4.93537,False,bmi:GLB,True
Jordan,2017,2.88,9339.811,10234227,Asia,33.87867,False,,False
Jordan,2018,2.9,9311.531,10462310,Asia,34.24389,False,,False
Jordan,2019,2.94,9288.527,10671893,Asia,34.59813,False,,False
Jordan,2020,3.02,9022.64,10865232,Asia,34.94619,False,,False
Jordan,2021,2.99,9182.496,11066356,Asia,35.28369,False,,False
Jordan,2022,3.2,9266.575,11256269,Asia,35.61215,False,,False
Jordan,2023,3.28,9381.3545,11439220,Asia,35.61215,False,bmi:GLB,True
Kazakhstan,2017,2.12,31524.441,18651931,Asia,17.4782,False,,False
Kazakhstan,2018,2.13,32330.227,18932725,Asia,17.86947,False,,False
Kazakhstan,2019,2.28,33298.21,19209556,Asia,18.26391,False,,False
Kazakhstan,2020,2.43,32011.549,19482116,Asia,18.64407,False,,False
Kazakhstan,2021,2.59,32945.85,19743607,Asia,18.99994,False,,False
Kazakhstan,2022,2.88,33506.26,20034612,Asia,19.34311,False,,False
Kazakhstan,2023,3.02,34703.234,20330109,Asia,19.34311,False,bmi:GLB,True
Kenya,2017,2.56,4846.8623,49197757,Africa,8.77852,False,,False
Kenya,2018,2.62,5017.668,50207109,Africa,9.20955,False,,False
Kenya,2019,2.83,5171.7124,51202829,Africa,9.6502,False,,False
Kenya,2020,3.1,5057.4014,52217327,Africa,10.10238,False,,False
Kenya,2021,3.42,5338.8525,53219167,Africa,10.56741,False,,False
Kenya,2022,3.87,5491.694,54252458,Africa,11.04457,False,,False
Kenya,2023,4.1,5682.9893,55339007,Africa,11.04457,False,bmi:GLB,True
Kosovo,2017,3.2750000000000004,19113.3185,2419561,Europe,22.92521,True,"Cost of a healthy diet:NEI[Albania,North Macedonia,Serbia,Montenegro]|gdp:NEI[Albania,North Macedonia,Serbia,Montenegro]|population:NEI[Albania,North Macedonia,Serbia,Montenegro]|bmi:NEI[Albania,North Macedonia,Serbia,Montenegro]",True
Kosovo,2018,3.3275,19961.640999999996,2406980,Europe,23.522525,True,"Cost of a healthy diet:NEI[Albania,North Macedonia,Serbia,Montenegro]|gdp:NEI[Albania,North Macedonia,Serbia,Montenegro]|population:NEI[Albania,North Macedonia,Serbia,Montenegro]|bmi:NEI[Albania,North Macedonia,Serbia,Montenegro]",True
Kosovo,2019,3.535,20804.872499999998,2391327,Europe,24.1420725,True,"Cost of a healthy diet:NEI[Albania,North Macedonia,Serbia,Montenegro]|gdp:NEI[Albania,North Macedonia,Serbia,Montenegro]|population:NEI[Albania,North Macedonia,Serbia,Montenegro]|bmi:NEI[Albania,North Macedonia,Serbia,Montenegro]",True
Kosovo,2020,3.5524999999999998,19537.5705,2371986,Europe,24.778037500000003,True,"Cost of a healthy diet:NEI[Albania,North Macedonia,Serbia,Montenegro]|gdp:NEI[Albania,North Macedonia,Serbia,Montenegro]|population:NEI[Albania,North Macedonia,Serbia,Montenegro]|bmi:NEI[Albania,North Macedonia,Serbia,Montenegro]",True
Kosovo,2021,3.7424999999999997,21379.2025,2350375,Europe,25.42637,True,"Cost of a healthy diet:NEI[Albania,North Macedonia,Serbia,Montenegro]|gdp:NEI[Albania,North Macedonia,Serbia,Montenegro]|population:NEI[Albania,North Macedonia,Serbia,Montenegro]|bmi:NEI[Albania,North Macedonia,Serbia,Montenegro]",True
Kosovo,2022,4.41,22498.75625,2333925,Europe,26.084795,True,"Cost of a healthy diet:NEI[Albania,North Macedonia,Serbia,Montenegro]|gdp:NEI[Albania,North Macedonia,Serbia,Montenegro]|population:NEI[Albania,North Macedonia,Serbia,Montenegro]|bmi:NEI[Albania,North Macedonia,Serbia,Montenegro]",True
Kosovo,2023,4.8125,23529.53725,2321730,Europe,26.084795,True,"Cost of a healthy diet:NEI[Albania,North Macedonia,Serbia,Montenegro]|gdp:NEI[Albania,North Macedonia,Serbia,Montenegro]|population:NEI[Albania,North Macedonia,Serbia,Montenegro]|bmi:GLB",True
Kuwait,2017,2.13,52285.586,4154686,Asia,42.6664,False,,False
Kuwait,2018,2.18,51623.81,4323389,Asia,43.08282,False,,False
Kuwait,2019,2.19,51380.645,4442201,Asia,43.50241,False,,False
Kuwait,2020,2.22,49372.574,4400146,Asia,44.21436,False,,False
Kuwait,2021,2.46,50651.957,4360748,Asia,44.9668,False,,False
Kuwait,2022,2.74,51379.883,4589514,Asia,45.36456,False,,False
Kuwait,2023,2.93,47777.402,4838781,Asia,45.36456,False,bmi:GLB,True
Kyrgyzstan,2017,3.23,5861.222,6220148,Asia,20.68727,False,,False
Kyrgyzstan,2018,2.98,5951.8286,6341733,Asia,21.40929,False,,False
Kyrgyzstan,2019,2.94,6087.602,6494036,Asia,22.14383,False,,False
Kyrgyzstan,2020,3.21,5537.7954,6664143,Asia,22.88817,False,,False
Kyrgyzstan,2021,3.36,5736.479,6820483,Asia,23.64098,False,,False
Kyrgyzstan,2022,3.7,6139.778,6955792,Asia,24.41363,False,,False
Kyrgyzstan,2023,3.77,6575.7754,7073523,Asia,24.41363,False,bmi:GLB,True
Laos,2017,3.74,7432.4595,7018150,Asia,5.80556,False,,False
Laos,2018,3.77,7775.086,7128043,Asia,6.15941,False,,False
Laos,2019,3.92,8075.275,7237635,Asia,6.53021,False,,False
Laos,2020,4.22,7995.595,7346534,Asia,6.92016,False,,False
Laos,2021,4.33,8080.4355,7453192,Asia,7.329,False,,False
Laos,2022,4.6,8183.0327,7559008,Asia,7.75802,False,,False
Laos,2023,5.07,8372.156,7665001,Asia,7.75802,False,bmi:GLB,True
Latvia,2017,3.04,33036.39,1942599,Europe,27.70001,False,,False
Latvia,2018,3.03,34729.707,1927586,Europe,28.15591,False,,False
Latvia,2019,3.19,35208.195,1914267,Europe,28.59322,False,,False
Latvia,2020,3.28,34225.9,1901119,Europe,29.01372,False,,False
Latvia,2021,3.55,36912.01,1885593,Europe,29.41296,False,,False
Latvia,2022,4.13,37681.047,1881059,Europe,29.81393,False,,False
Latvia,2023,4.51,38796.55,1882399,Europe,29.81393,False,bmi:GLB,True
Lebanon,2017,1.71,16128.584,6160129,Asia,28.34066,False,,False
Lebanon,2018,1.86,16290.052,5984120,Asia,28.89389,False,,False
Lebanon,2019,1.88,15659.566,5794601,Asia,29.39223,False,,False
Lebanon,2020,3.15,12507.437,5702400,Asia,29.91751,False,,False
Lebanon,2021,3.71,11599.775,5718129,Asia,30.47772,False,,False
Lebanon,2022,5.58,11474.751,5744492,Asia,31.06655,False,,False
Lebanon,2023,6.46,11330.269,5773494,Asia,31.06655,False,bmi:GLB,True
Lesotho,2017,3.59,2924.681,2157117,Africa,16.29856,False,,False
Lesotho,2018,3.63,2846.4182,2183611,Africa,16.85034,False,,False
Lesotho,2019,3.74,2773.2864,2209414,Africa,17.42796,False,,False
Lesotho,2020,4.01,2517.1104,2235727,Africa,18.0304,False,,False
Lesotho,2021,4.31,2544.7825,2261549,Africa,18.65241,False,,False
Lesotho,2022,4.68,2577.5454,2286112,Africa,19.29229,False,,False
Lesotho,2023,4.97,2595.8296,2311476,Africa,19.29229,False,bmi:GLB,True
Liberia,2017,3.24,1661.3029,4848927,Africa,12.30939,False,,False
Liberia,2018,3.3,1647.9745,4944728,Africa,12.99145,False,,False
Liberia,2019,3.51,1575.7666,5043719,Africa,13.72221,False,,False
Liberia,2020,3.78,1497.377,5149470,Africa,14.50258,False,,False
Liberia,2021,3.67,1539.2089,5259327,Africa,15.3311,False,,False
Liberia,2022,3.94,1578.9984,5373297,Africa,16.20574,False,,False
Liberia,2023,4.17,1616.9237,5493035,Africa,16.20574,False,bmi:GLB,True
Libya,2017,3.3699999999999997,8412.843266666667,31562376,Africa,17.722550000000002,True,"Cost of a healthy diet:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|gdp:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|population:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|bmi:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]",True
Libya,2018,3.4566666666666666,8489.8051,32346554,Africa,18.231130000000004,True,"Cost of a healthy diet:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|gdp:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|population:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|bmi:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]",True
Libya,2019,3.4933333333333336,8553.0113,33121158,Africa,18.746685,True,"Cost of a healthy diet:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|gdp:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|population:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|bmi:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]",True
Libya,2020,3.5500000000000003,8164.819233333333,33879854,Africa,19.271201666666666,True,"Cost of a healthy diet:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|gdp:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|population:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|bmi:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]",True
Libya,2021,3.7566666666666664,8298.309099999999,34631622,Africa,19.801460000000002,True,"Cost of a healthy diet:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|gdp:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|population:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|bmi:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]",True
Libya,2022,4.133333333333334,8558.391666666668,35394684,Africa,20.339663333333334,True,"Cost of a healthy diet:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|gdp:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|population:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|bmi:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]",True
Libya,2023,4.588333333333334,8497.624516666665,36162042,Africa,20.339663333333334,True,"Cost of a healthy diet:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|gdp:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|population:NEI[Sudan,Chad,Niger,Tunisia,Algeria,Egypt]|bmi:GLB",True
Lithuania,2017,2.85,38774.49,2829317,Europe,29.03651,False,,False
Lithuania,2018,2.87,41019.79,2802485,Europe,29.45456,False,,False
Lithuania,2019,3.05,43062.324,2795057,Europe,29.86779,False,,False
Lithuania,2020,3.07,43091.797,2795766,Europe,30.28593,False,,False
Lithuania,2021,3.12,45873.527,2794490,Europe,30.70747,False,,False
Lithuania,2022,3.66,46651.215,2816923,Europe,31.14159,False,,False
Lithuania,2023,3.97,46159.707,2854104,Europe,31.14159,False,bmi:GLB,True
Luxembourg,2017,2.46,132169.83,596506,Europe,19.88293,False,,False
Luxembourg,2018,2.59,131733.89,608109,Europe,19.90855,False,,False
Luxembourg,2019,2.62,132724.75,620167,Europe,19.94056,False,,False
Luxembourg,2020,2.62,129865.63,630597,Europe,19.9947,False,,False
Luxembourg,2021,2.65,136772.44,640276,Europe,20.08777,False,,False
Luxembourg,2022,2.95,132574.0,653315,Europe,20.21109,False,,False
Luxembourg,2023,3.27,129021.65,665101,Europe,20.21109,False,bmi:GLB,True
Madagascar,2017,3.08,1669.7277,26788379,Africa,2.76217,False,,False
Madagascar,2018,3.18,1678.7863,27494930,Africa,2.94408,False,,False
Madagascar,2019,3.21,1707.8315,28219559,Africa,3.14214,False,,False
Madagascar,2020,3.2,1545.7272,28953560,Africa,3.35836,False,,False
Madagascar,2021,3.34,1577.4325,29691087,Africa,3.59256,False,,False
Madagascar,2022,3.65,1602.7136,30437261,Africa,3.84666,False,,False
Madagascar,2023,3.87,1629.4609,31195937,Africa,3.84666,False,bmi:GLB,True
Malawi,2017,2.38,1613.0593,18039714,Africa,4.81209,False,,False
Malawi,2018,2.52,1638.9166,18528086,Africa,5.09509,False,,False
Malawi,2019,2.77,1687.2894,19025748,Africa,5.39181,False,,False
Malawi,2020,3.1,1656.4398,19533885,Africa,5.70413,False,,False
Malawi,2021,3.43,1687.5936,20047264,Africa,6.03121,False,,False
Malawi,2022,3.88,1659.9594,20568731,Africa,6.37348,False,,False
Malawi,2023,4.29,1648.4365,21104480,Africa,6.37348,False,bmi:GLB,True
Malaysia,2017,3.1,29551.545,32355642,Asia,19.11271,False,,False
Malaysia,2018,3.2,30459.965,32910963,Asia,19.75469,False,,False
Malaysia,2019,3.3,31300.508,33440590,Asia,20.40472,False,,False
Malaysia,2020,3.43,29200.453,33889554,Asia,21.06332,False,,False
Malaysia,2021,3.52,29822.85,34282404,Asia,21.73121,False,,False
Malaysia,2022,3.89,32079.152,34695494,Asia,22.40492,False,,False
Malaysia,2023,4.15,32812.3,35126295,Asia,22.40492,False,bmi:GLB,True
Maldives,2017,3.36,20036.717,458297,Asia,13.44732,False,,False
Maldives,2018,3.34,21072.58,473106,Asia,14.2127,False,,False
Maldives,2019,3.28,21855.502,487737,Asia,15.00708,False,,False
Maldives,2020,3.33,14242.975,502127,Asia,15.83932,False,,False
Maldives,2021,3.39,19052.623,516163,Asia,16.69393,False,,False
Maldives,2022,3.74,21357.81,524116,Asia,17.57296,False,,False
Maldives,2023,4.01,22286.98,526009,Asia,17.57296,False,bmi:GLB,True
Mali,2017,2.97,2816.1934,19813016,Africa,8.02339,False,,False
Mali,2018,2.97,2862.4062,20442031,Africa,8.37501,False,,False
Mali,2019,2.97,2916.1707,21068405,Africa,8.74396,False,,False
Mali,2020,3.04,2796.4104,21713837,Africa,9.12969,False,,False
Mali,2021,3.16,2796.228,22388637,Africa,9.53207,False,,False
Mali,2022,3.56,2808.5225,23072641,Africa,9.95287,False,,False
Mali,2023,3.72,2854.8271,23769130,Africa,9.95287,False,bmi:GLB,True
Malta,2017,3.35,51578.98,467902,Europe,33.54749,False,,False
Malta,2018,3.49,53367.95,484560,Europe,33.69421,False,,False
Malta,2019,3.75,53342.215,504017,Europe,33.85903,False,,False
Malta,2020,3.75,50392.96,518212,Europe,34.05789,False,,False
Malta,2021,3.8,56802.01,524383,Europe,34.29222,False,,False
Malta,2022,4.28,57781.5,528194,Europe,34.62062,False,,False
Malta,2023,4.66,59293.297,532964,Europe,34.62062,False,bmi:GLB,True
Mauritania,2017,3.86,6050.6216,4210603,Africa,17.52586,False,,False
Mauritania,2018,3.92,6153.6377,4337685,Africa,18.15396,False,,False
Mauritania,2019,4.02,6162.2104,4467714,Africa,18.80263,False,,False
Mauritania,2020,4.13,5963.2354,4600136,Africa,19.47038,False,,False
Mauritania,2021,4.43,5836.566,4734874,Africa,20.15104,False,,False
Mauritania,2022,5.04,6053.2617,4875644,Africa,20.84189,False,,False
Mauritania,2023,5.28,6258.711,5022442,Africa,20.84189,False,bmi:GLB,True
Mauritius,2017,3.38,24073.232,1290654,Africa,17.97834,False,,False
Mauritius,2018,3.41,25024.135,1288836,Africa,18.24899,False,,False
Mauritius,2019,3.46,25739.355,1286269,Africa,18.53066,False,,False
Mauritius,2020,3.63,21994.666,1283231,Africa,18.82541,False,,False
Mauritius,2021,3.77,22737.572,1279628,Africa,19.13919,False,,False
Mauritius,2022,4.21,24788.766,1276134,Africa,19.47077,False,,False
Mauritius,2023,4.42,26060.732,1273591,Africa,19.47077,False,bmi:GLB,True
Mexico,2017,2.9,21777.523,123400052,America,32.4631,False,,False
Mexico,2018,2.97,21997.773,124573713,America,33.18247,False,,False
Mexico,2019,2.98,21704.186,125762978,America,33.90095,False,,False
Mexico,2020,3.07,19728.482,126799053,America,34.62603,False,,False
Mexico,2021,3.28,20782.588,127648151,America,35.35821,False,,False
Mexico,2022,3.85,21392.111,128613116,America,36.08603,False,,False
Mexico,2023,4.2,21905.178,129739761,America,36.08603,False,bmi:GLB,True
Moldova,2017,2.34,13118.822,3193500,Europe,25.72407,False,,False
Moldova,2018,2.47,13895.504,3153779,Europe,25.94346,False,,False
Moldova,2019,2.65,14621.24,3112561,Europe,26.14759,False,,False
Moldova,2020,2.9,13559.26,3069135,Europe,26.31797,False,,False
Moldova,2021,3.08,15682.07,3023780,Europe,26.44663,False,,False
Moldova,2022,3.42,15358.016,3039986,Europe,25.64504,False,,False
Moldova,2023,3.57,15990.4795,3067072,Europe,25.64504,False,bmi:GLB,True
Mongolia,2017,4.11,14401.537,3104371,Asia,19.81345,False,,False
Mongolia,2018,4.26,15230.241,3167714,Asia,20.62924,False,,False
Mongolia,2019,4.56,15790.696,3232118,Asia,21.46038,False,,False
Mongolia,2020,5.01,14801.342,3290786,Asia,22.30829,False,,False
Mongolia,2021,5.55,14792.251,3339676,Asia,23.15272,False,,False
Mongolia,2022,6.17,15310.435,3386015,Asia,23.98801,False,,False
Mongolia,2023,6.74,16222.864,3431938,Asia,23.98801,False,bmi:GLB,True
Montenegro,2017,3.21,22740.387,620112,Europe,18.70458,False,,False
Montenegro,2018,3.24,23877.725,615798,Europe,19.15578,False,,False
Montenegro,2019,3.49,24835.375,611671,Europe,19.61707,False,,False
Montenegro,2020,3.43,21039.322,607934,Europe,20.09107,False,,False
Montenegro,2021,3.63,23842.062,603854,Europe,20.56728,False,,False
Montenegro,2022,4.4,25429.025,614649,Europe,21.05212,False,,False
Montenegro,2023,4.74,27043.328,633553,Europe,21.05212,False,bmi:GLB,True
Morocco,2017,2.63,8450.009,35446395,Africa,19.05632,False,,False
Morocco,2018,2.5,8611.75,35839760,Africa,19.67118,False,,False
Morocco,2019,2.47,8768.176,36210907,Africa,20.2875,False,,False
Morocco,2020,2.47,8054.563,36584208,Africa,20.90147,False,,False
Morocco,2021,2.76,8623.266,36954443,Africa,21.51205,False,,False
Morocco,2022,3.11,8666.079,37329068,Africa,22.12767,False,,False
Morocco,2023,3.45,8868.712,37712516,Africa,22.12767,False,bmi:GLB,True
Mozambique,2017,2.74,1532.0073,28166397,Africa,6.68719,False,,False
Mozambique,2018,2.71,1538.8351,29018647,Africa,7.05647,False,,False
Mozambique,2019,2.78,1528.8899,29884378,Africa,7.45125,False,,False
Mozambique,2020,2.93,1466.1248,30783685,Africa,7.87035,False,,False
Mozambique,2021,3.23,1457.2354,31707798,Africa,8.31276,False,,False
Mozambique,2022,3.57,1476.6656,32656242,Africa,8.7818,False,,False
Mozambique,2023,3.82,1511.6365,33635163,Africa,8.7818,False,bmi:GLB,True
Myanmar,2017,3.56,5877.8745,51894939,Asia,6.22419,False,,False
Myanmar,2018,3.7,6201.263,52272250,Asia,6.46707,False,,False
Myanmar,2019,3.93,6562.989,52640718,Asia,6.71965,False,,False
Myanmar,2020,3.96,5926.8345,53016525,Asia,6.98312,False,,False
Myanmar,2021,3.64,5178.4473,53387103,Asia,7.25698,False,,False
Myanmar,2022,3.88,5350.4766,53756791,Asia,7.54058,False,,False
Myanmar,2023,3.72,5364.138,54133800,Asia,7.54058,False,bmi:GLB,True
Namibia,2017,3.26,11408.726,2506854,Africa,13.39269,False,,False
Namibia,2018,3.26,11214.386,2577327,Africa,13.75055,False,,False
Namibia,2019,3.33,10813.305,2650499,Africa,14.12391,False,,False
Namibia,2020,3.52,9652.248,2728760,Africa,14.50836,False,,False
Namibia,2021,3.75,9709.1,2810552,Africa,14.89686,False,,False
Namibia,2022,4.11,9953.098,2889668,Africa,15.2854,False,,False
Namibia,2023,4.5,10137.673,2963102,Africa,15.2854,False,bmi:GLB,True
Nepal,2017,3.35,4071.7043,28011258,Asia,4.63252,False,,False
Nepal,2018,3.32,4371.3857,28079688,Asia,4.98451,False,,False
Nepal,2019,3.36,4607.5244,28414066,Asia,5.35632,False,,False
Nepal,2020,3.52,4412.542,28966580,Asia,5.74113,False,,False
Nepal,2021,3.62,4546.2295,29475016,Asia,6.14118,False,,False
Nepal,2022,3.89,4763.3877,29715435,Asia,6.57554,False,,False
Nepal,2023,4.01,4861.2305,29694614,Asia,6.57554,False,bmi:GLB,True
Netherlands,2017,2.21,65666.0,17315376,Europe,16.32941,False,,False
Netherlands,2018,2.27,66758.266,17421285,Europe,16.43257,False,,False
Netherlands,2019,2.4,67847.85,17537505,Europe,16.5379,False,,False
Netherlands,2020,2.5,64862.19,17636732,Europe,16.65103,False,,False
Netherlands,2021,2.54,68573.56,17730565,Europe,16.77178,False,,False
Netherlands,2022,2.9,71324.04,17904421,Europe,16.91088,False,,False
Netherlands,2023,3.13,70673.97,18092526,Europe,16.91088,False,bmi:GLB,True
New Caledonia,2017,2.925,29641.8955,2865756,Oceania,31.256175,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
New Caledonia,2018,2.92,30280.445,2909012,Oceania,31.80762,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
New Caledonia,2019,3.055,30422.569,2952158,Oceania,32.36526,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
New Caledonia,2020,3.1550000000000002,28679.787500000002,2992433,Oceania,32.92573,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
New Caledonia,2021,3.335,29340.9385,3012206,Oceania,33.483774999999994,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
New Caledonia,2022,3.7299999999999995,31190.435,3025580,Oceania,34.043865,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
New Caledonia,2023,4.07,31367.9995,3048494,Oceania,34.043865,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:GLB",True
New Zealand,2017,2.65,46193.29,4812749,Oceania,32.09313,False,,False
New Zealand,2018,2.57,46947.938,4900840,Oceania,32.51949,False,,False
New Zealand,2019,2.7,47277.664,4989410,Oceania,32.94984,False,,False
New Zealand,2020,2.83,46104.605,5069895,Oceania,33.37983,False,,False
New Zealand,2021,2.86,47996.68,5107694,Oceania,33.80555,False,,False
New Zealand,2022,3.28,49618.523,5131731,Oceania,34.24536,False,,False
New Zealand,2023,3.56,49083.508,5172837,Oceania,34.24536,False,bmi:GLB,True
Nicaragua,2017,3.72,7391.197,6316235,America,28.69816,False,,False
Nicaragua,2018,3.73,7049.0273,6400074,America,29.42765,False,,False
Nicaragua,2019,3.78,6756.5938,6483660,America,30.16327,False,,False
Nicaragua,2020,3.89,6523.3696,6565267,America,30.90833,False,,False
Nicaragua,2021,4.06,7119.1694,6644745,America,31.6623,False,,False
Nicaragua,2022,4.59,7277.8228,6730662,America,32.42438,False,,False
Nicaragua,2023,4.9,7496.5293,6823619,America,32.42438,False,bmi:GLB,True
Niger,2017,3.25,1520.0016,21435449,Africa,4.26063,False,,False
Niger,2018,3.27,1574.3384,22188074,Africa,4.44253,False,,False
